Data,Fajr,Sunrise,Zuhr,Asr,Maghrib,Isha,City Name
"21 agosto 2025, giovedì",4:49:00,6:19:00,13:22:30,16:46:45,20:02:00,21:32:00,ascoli-piceno
"22 agosto 2025, venerdì",4:50:00,6:20:00,13:22:00,16:45:30,20:00:00,21:30:00,ascoli-piceno
"23 agosto 2025, sabato",4:51:00,6:21:00,13:22:00,16:45:00,19:59:00,21:29:00,ascoli-piceno
"24 agosto 2025, domenica",4:52:00,6:22:00,13:21:30,16:43:45,19:57:00,21:27:00,ascoli-piceno
"25 agosto 2025, lunedì",4:53:00,6:23:00,13:21:00,16:42:30,19:55:00,21:25:00,ascoli-piceno
"26 agosto 2025, martedì",4:55:00,6:25:00,13:22:00,16:43:00,19:54:00,21:24:00,ascoli-piceno
"27 agosto 2025, mercoledì",4:56:00,6:26:00,13:21:30,16:41:45,19:52:00,21:22:00,ascoli-piceno
"28 agosto 2025, giovedì",4:57:00,6:27:00,13:21:00,16:40:30,19:50:00,21:20:00,ascoli-piceno
"29 agosto 2025, venerdì",4:58:00,6:28:00,13:20:30,16:39:15,19:49:00,21:19:00,ascoli-piceno
"30 agosto 2025, sabato",4:59:00,6:29:00,13:20:30,16:38:45,19:47:00,21:17:00,ascoli-piceno
"31 agosto 2025, domenica",5:00:00,6:30:00,13:20:00,16:37:30,19:45:00,21:15:00,ascoli-piceno
"1 settembre 2025, lunedì",5:01:00,6:31:00,13:19:30,16:36:15,19:44:00,21:14:00,ascoli-piceno
"2 settembre 2025, martedì",5:02:00,6:32:00,13:19:00,16:35:00,19:42:00,21:12:00,ascoli-piceno
"3 settembre 2025, mercoledì",5:03:00,6:33:00,13:18:30,16:33:45,19:40:00,21:10:00,ascoli-piceno
"4 settembre 2025, giovedì",5:04:00,6:34:00,13:18:30,16:33:15,19:38:00,21:08:00,ascoli-piceno
"5 settembre 2025, venerdì",5:05:00,6:35:00,13:18:00,16:32:00,19:37:00,21:07:00,ascoli-piceno
"6 settembre 2025, sabato",5:06:00,6:36:00,13:17:30,16:30:45,19:35:00,21:05:00,ascoli-piceno
"7 settembre 2025, domenica",5:07:00,6:37:00,13:17:00,16:29:30,19:33:00,21:03:00,ascoli-piceno
"8 settembre 2025, lunedì",5:08:00,6:38:00,13:16:30,16:28:15,19:31:00,21:01:00,ascoli-piceno
"9 settembre 2025, martedì",5:10:00,6:40:00,13:17:30,16:28:45,19:30:00,21:00:00,ascoli-piceno
"10 settembre 2025, mercoledì",5:11:00,6:41:00,13:17:00,16:27:30,19:28:00,20:58:00,ascoli-piceno
"11 settembre 2025, giovedì",5:12:00,6:42:00,13:16:30,16:26:15,19:26:00,20:56:00,ascoli-piceno
"12 settembre 2025, venerdì",5:13:00,6:43:00,13:16:00,16:25:00,19:24:00,20:54:00,ascoli-piceno
"13 settembre 2025, sabato",5:14:00,6:44:00,13:15:30,16:23:45,19:22:00,20:52:00,ascoli-piceno
"14 settembre 2025, domenica",5:15:00,6:45:00,13:15:00,16:22:30,19:21:00,20:51:00,ascoli-piceno
"15 settembre 2025, lunedì",5:16:00,6:46:00,13:14:30,16:21:15,19:19:00,20:49:00,ascoli-piceno
"16 settembre 2025, martedì",5:17:00,6:47:00,13:14:30,16:20:45,19:17:00,20:47:00,ascoli-piceno
"17 settembre 2025, mercoledì",5:18:00,6:48:00,13:14:00,16:19:30,19:15:00,20:45:00,ascoli-piceno
"18 settembre 2025, giovedì",5:19:00,6:49:00,13:13:30,16:18:15,19:14:00,20:44:00,ascoli-piceno
"19 settembre 2025, venerdì",5:20:00,6:50:00,13:13:00,16:17:00,19:12:00,20:42:00,ascoli-piceno
"20 settembre 2025, sabato",5:21:00,6:51:00,13:12:30,16:15:45,19:10:00,20:40:00,ascoli-piceno
"21 settembre 2025, domenica",5:22:00,6:52:00,13:12:00,16:14:30,19:08:00,20:38:00,ascoli-piceno
"22 settembre 2025, lunedì",5:24:00,6:54:00,13:12:30,16:14:15,19:06:00,20:36:00,ascoli-piceno
"23 settembre 2025, martedì",5:25:00,6:55:00,13:12:00,16:13:00,19:05:00,20:35:00,ascoli-piceno
"24 settembre 2025, mercoledì",5:26:00,6:56:00,13:12:00,16:12:30,19:03:00,20:33:00,ascoli-piceno
"25 settembre 2025, giovedì",5:27:00,6:57:00,13:11:30,16:11:15,19:01:00,20:31:00,ascoli-piceno
"26 settembre 2025, venerdì",5:28:00,6:58:00,13:11:00,16:10:00,18:59:00,20:29:00,ascoli-piceno
"27 settembre 2025, sabato",5:29:00,6:59:00,13:10:30,16:08:45,18:57:00,20:27:00,ascoli-piceno
"28 settembre 2025, domenica",5:30:00,7:00:00,13:10:00,16:07:30,18:56:00,20:26:00,ascoli-piceno
"29 settembre 2025, lunedì",5:31:00,7:01:00,13:09:30,16:06:15,18:54:00,20:24:00,ascoli-piceno
"30 settembre 2025, martedì",5:32:00,7:02:00,13:09:00,16:05:00,18:52:00,20:22:00,ascoli-piceno
"1 ottobre 2025, mercoledì",5:33:00,7:03:00,13:08:30,16:03:45,18:50:00,20:20:00,ascoli-piceno
"2 ottobre 2025, giovedì",5:35:00,7:05:00,13:09:30,16:04:15,18:49:00,20:19:00,ascoli-piceno
"3 ottobre 2025, venerdì",5:36:00,7:06:00,13:09:00,16:03:00,18:47:00,20:17:00,ascoli-piceno
"4 ottobre 2025, sabato",5:37:00,7:07:00,13:08:30,16:01:45,18:45:00,20:15:00,ascoli-piceno
"5 ottobre 2025, domenica",5:38:00,7:08:00,13:08:00,16:00:30,18:43:00,20:13:00,ascoli-piceno
"6 ottobre 2025, lunedì",5:39:00,7:09:00,13:07:30,15:59:15,18:42:00,20:12:00,ascoli-piceno
"7 ottobre 2025, martedì",5:40:00,7:10:00,13:07:00,15:58:00,18:40:00,20:10:00,ascoli-piceno
"8 ottobre 2025, mercoledì",5:41:00,7:11:00,13:06:30,15:56:45,18:38:00,20:08:00,ascoli-piceno
"9 ottobre 2025, giovedì",5:43:00,7:13:00,13:07:30,15:57:15,18:37:00,20:07:00,ascoli-piceno
"10 ottobre 2025, venerdì",5:44:00,7:14:00,13:07:00,15:56:00,18:35:00,20:05:00,ascoli-piceno
"11 ottobre 2025, sabato",5:45:00,7:15:00,13:06:30,15:54:45,18:33:00,20:03:00,ascoli-piceno
"12 ottobre 2025, domenica",5:46:00,7:16:00,13:06:00,15:53:30,18:32:00,20:02:00,ascoli-piceno
"13 ottobre 2025, lunedì",5:47:00,7:17:00,13:05:30,15:52:15,18:30:00,20:00:00,ascoli-piceno
"14 ottobre 2025, martedì",5:48:00,7:18:00,13:05:00,15:51:00,18:28:00,19:58:00,ascoli-piceno
"15 ottobre 2025, mercoledì",5:50:00,7:20:00,13:06:00,15:51:30,18:27:00,19:57:00,ascoli-piceno
"16 ottobre 2025, giovedì",5:51:00,7:21:00,13:05:30,15:50:15,18:25:00,19:55:00,ascoli-piceno
"17 ottobre 2025, venerdì",5:52:00,7:22:00,13:05:00,15:49:00,18:23:00,19:53:00,ascoli-piceno
"18 ottobre 2025, sabato",5:53:00,7:23:00,13:04:30,15:47:45,18:22:00,19:52:00,ascoli-piceno
"19 ottobre 2025, domenica",5:54:00,7:24:00,13:04:00,15:46:30,18:20:00,19:50:00,ascoli-piceno
"20 ottobre 2025, lunedì",5:56:00,7:26:00,13:05:00,15:47:00,18:19:00,19:49:00,ascoli-piceno
"21 ottobre 2025, martedì",5:57:00,7:27:00,13:04:30,15:45:45,18:17:00,19:47:00,ascoli-piceno
"22 ottobre 2025, mercoledì",5:58:00,7:28:00,13:04:00,15:44:30,18:16:00,19:46:00,ascoli-piceno
"23 ottobre 2025, giovedì",5:59:00,7:29:00,13:04:00,15:44:00,18:14:00,19:44:00,ascoli-piceno
"24 ottobre 2025, venerdì",6:00:00,7:30:00,13:03:30,15:42:45,18:13:00,19:43:00,ascoli-piceno
"25 ottobre 2025, sabato",6:02:00,7:32:00,13:04:00,15:42:30,18:11:00,19:41:00,ascoli-piceno
"26 ottobre 2025, domenica",5:03:00,6:33:00,12:03:30,14:41:15,17:10:00,18:40:00,ascoli-piceno
"27 ottobre 2025, lunedì",5:04:00,6:34:00,12:03:30,14:40:45,17:08:00,18:38:00,ascoli-piceno
"28 ottobre 2025, martedì",5:05:00,6:35:00,12:03:00,14:39:30,17:07:00,18:37:00,ascoli-piceno
"29 ottobre 2025, mercoledì",5:07:00,6:37:00,12:03:30,14:39:15,17:06:00,18:36:00,ascoli-piceno
"30 ottobre 2025, giovedì",5:08:00,6:38:00,12:03:30,14:38:45,17:04:00,18:34:00,ascoli-piceno
"31 ottobre 2025, venerdì",5:09:00,6:39:00,12:03:00,14:37:30,17:03:00,18:33:00,ascoli-piceno
"1 novembre 2025, sabato",5:10:00,6:40:00,12:03:00,14:37:00,17:02:00,18:32:00,ascoli-piceno
"2 novembre 2025, domenica",5:12:00,6:42:00,12:03:30,14:36:45,17:00:00,18:30:00,ascoli-piceno
"3 novembre 2025, lunedì",5:13:00,6:43:00,12:03:30,14:36:15,16:59:00,18:29:00,ascoli-piceno
"4 novembre 2025, martedì",5:14:00,6:44:00,12:03:00,14:35:00,16:58:00,18:28:00,ascoli-piceno
"5 novembre 2025, mercoledì",5:15:00,6:45:00,12:03:00,14:34:30,16:57:00,18:27:00,ascoli-piceno
"6 novembre 2025, giovedì",5:17:00,6:47:00,12:03:30,14:34:15,16:55:00,18:25:00,ascoli-piceno
"7 novembre 2025, venerdì",5:18:00,6:48:00,12:03:30,14:33:45,16:54:00,18:24:00,ascoli-piceno
"8 novembre 2025, sabato",5:19:00,6:49:00,12:03:00,14:32:30,16:53:00,18:23:00,ascoli-piceno
"9 novembre 2025, domenica",5:21:00,6:51:00,12:04:00,14:33:00,16:52:00,18:22:00,ascoli-piceno
"10 novembre 2025, lunedì",5:22:00,6:52:00,12:04:00,14:32:30,16:51:00,18:21:00,ascoli-piceno
"11 novembre 2025, martedì",5:23:00,6:53:00,12:03:30,14:31:15,16:50:00,18:20:00,ascoli-piceno
"12 novembre 2025, mercoledì",5:24:00,6:54:00,12:03:30,14:30:45,16:49:00,18:19:00,ascoli-piceno
"13 novembre 2025, giovedì",5:26:00,6:56:00,12:04:30,14:31:15,16:48:00,18:18:00,ascoli-piceno
"14 novembre 2025, venerdì",5:27:00,6:57:00,12:04:30,14:30:45,16:47:00,18:17:00,ascoli-piceno
"15 novembre 2025, sabato",5:28:00,6:58:00,12:04:00,14:29:30,16:46:00,18:16:00,ascoli-piceno
"16 novembre 2025, domenica",5:29:00,6:59:00,12:04:00,14:29:00,16:45:00,18:15:00,ascoli-piceno
"17 novembre 2025, lunedì",5:31:00,7:01:00,12:05:00,14:29:30,16:44:00,18:14:00,ascoli-piceno
"18 novembre 2025, martedì",5:32:00,7:02:00,12:05:00,14:29:00,16:44:00,18:14:00,ascoli-piceno
"19 novembre 2025, mercoledì",5:33:00,7:03:00,12:05:00,14:28:30,16:43:00,18:13:00,ascoli-piceno
"20 novembre 2025, giovedì",5:34:00,7:04:00,12:05:00,14:28:00,16:42:00,18:12:00,ascoli-piceno
"21 novembre 2025, venerdì",5:36:00,7:06:00,12:06:00,14:28:30,16:41:00,18:11:00,ascoli-piceno
"22 novembre 2025, sabato",5:37:00,7:07:00,12:06:00,14:28:00,16:41:00,18:11:00,ascoli-piceno
"23 novembre 2025, domenica",5:38:00,7:08:00,12:06:30,14:28:15,16:40:00,18:10:00,ascoli-piceno
"24 novembre 2025, lunedì",5:39:00,7:09:00,12:06:30,14:27:45,16:39:00,18:09:00,ascoli-piceno
"25 novembre 2025, martedì",5:40:00,7:10:00,12:06:30,14:27:15,16:39:00,18:09:00,ascoli-piceno
"26 novembre 2025, mercoledì",5:41:00,7:11:00,12:06:30,14:26:45,16:38:00,18:08:00,ascoli-piceno
"27 novembre 2025, giovedì",5:43:00,7:13:00,12:08:00,14:28:00,16:38:00,18:08:00,ascoli-piceno
"28 novembre 2025, venerdì",5:44:00,7:14:00,12:08:00,14:27:30,16:37:00,18:07:00,ascoli-piceno
"29 novembre 2025, sabato",5:45:00,7:15:00,12:08:30,14:27:45,16:37:00,18:07:00,ascoli-piceno
"30 novembre 2025, domenica",5:46:00,7:16:00,12:08:30,14:27:15,16:37:00,18:07:00,ascoli-piceno
"1 dicembre 2025, lunedì",5:47:00,7:17:00,12:09:00,14:27:30,16:36:00,18:06:00,ascoli-piceno
"2 dicembre 2025, martedì",5:48:00,7:18:00,12:09:00,14:27:00,16:36:00,18:06:00,ascoli-piceno
"3 dicembre 2025, mercoledì",5:49:00,7:19:00,12:09:30,14:27:15,16:36:00,18:06:00,ascoli-piceno
"4 dicembre 2025, giovedì",5:50:00,7:20:00,12:10:00,14:27:30,16:36:00,18:06:00,ascoli-piceno
"5 dicembre 2025, venerdì",5:51:00,7:21:00,12:10:30,14:27:45,16:35:00,18:05:00,ascoli-piceno
"6 dicembre 2025, sabato",5:52:00,7:22:00,12:11:00,14:28:00,16:35:00,18:05:00,ascoli-piceno
"7 dicembre 2025, domenica",5:53:00,7:23:00,12:11:30,14:28:15,16:35:00,18:05:00,ascoli-piceno
"8 dicembre 2025, lunedì",5:54:00,7:24:00,12:12:00,14:28:30,16:35:00,18:05:00,ascoli-piceno
"9 dicembre 2025, martedì",5:55:00,7:25:00,12:12:30,14:28:45,16:35:00,18:05:00,ascoli-piceno
"10 dicembre 2025, mercoledì",5:56:00,7:26:00,12:13:00,14:29:00,16:35:00,18:05:00,ascoli-piceno
"11 dicembre 2025, giovedì",5:57:00,7:27:00,12:13:30,14:29:15,16:35:00,18:05:00,ascoli-piceno
"12 dicembre 2025, venerdì",5:58:00,7:28:00,12:14:00,14:29:30,16:35:00,18:05:00,ascoli-piceno
"13 dicembre 2025, sabato",5:58:00,7:28:00,12:14:00,14:29:30,16:36:00,18:06:00,ascoli-piceno
"14 dicembre 2025, domenica",5:59:00,7:29:00,12:14:30,14:29:45,16:36:00,18:06:00,ascoli-piceno
"15 dicembre 2025, lunedì",6:00:00,7:30:00,12:15:30,14:30:45,16:36:00,18:06:00,ascoli-piceno
"16 dicembre 2025, martedì",6:00:00,7:30:00,12:15:00,14:30:00,16:36:00,18:06:00,ascoli-piceno
"17 dicembre 2025, mercoledì",6:01:00,7:31:00,12:16:00,14:31:00,16:37:00,18:07:00,ascoli-piceno
"18 dicembre 2025, giovedì",6:02:00,7:32:00,12:17:00,14:32:00,16:37:00,18:07:00,ascoli-piceno
"19 dicembre 2025, venerdì",6:02:00,7:32:00,12:16:30,14:31:15,16:37:00,18:07:00,ascoli-piceno
"20 dicembre 2025, sabato",6:03:00,7:33:00,12:17:30,14:32:15,16:38:00,18:08:00,ascoli-piceno
"21 dicembre 2025, domenica",6:03:00,7:33:00,12:17:30,14:32:15,16:38:00,18:08:00,ascoli-piceno
"22 dicembre 2025, lunedì",6:04:00,7:34:00,12:18:30,14:33:15,16:39:00,18:09:00,ascoli-piceno
"23 dicembre 2025, martedì",6:04:00,7:34:00,12:18:30,14:33:15,16:39:00,18:09:00,ascoli-piceno
"24 dicembre 2025, mercoledì",6:05:00,7:35:00,12:20:00,14:35:00,16:40:00,18:10:00,ascoli-piceno
"25 dicembre 2025, giovedì",6:05:00,7:35:00,12:20:00,14:35:00,16:41:00,18:11:00,ascoli-piceno
"26 dicembre 2025, venerdì",6:06:00,7:36:00,12:21:00,14:36:00,16:41:00,18:11:00,ascoli-piceno
"27 dicembre 2025, sabato",6:06:00,7:36:00,12:21:30,14:36:45,16:42:00,18:12:00,ascoli-piceno
"28 dicembre 2025, domenica",6:06:00,7:36:00,12:21:30,14:36:45,16:43:00,18:13:00,ascoli-piceno
"29 dicembre 2025, lunedì",6:06:00,7:36:00,12:22:00,14:37:30,16:43:00,18:13:00,ascoli-piceno
"30 dicembre 2025, martedì",6:07:00,7:37:00,12:23:00,14:38:30,16:44:00,18:14:00,ascoli-piceno
"31 dicembre 2025, mercoledì",6:07:00,7:37:00,12:23:30,14:39:15,16:45:00,18:15:00,ascoli-piceno
"1 gennaio 2025, mercoledì",6:35:00,8:05:00,12:45:00,14:57:30,17:01:00,18:31:00,asti
"2 gennaio 2025, giovedì",6:35:00,8:05:00,12:45:30,14:58:15,17:01:00,18:31:00,asti
"3 gennaio 2025, venerdì",6:35:00,8:05:00,12:46:00,14:59:00,17:02:00,18:32:00,asti
"4 gennaio 2025, sabato",6:35:00,8:05:00,12:46:30,14:59:45,17:03:00,18:33:00,asti
"5 gennaio 2025, domenica",6:35:00,8:05:00,12:47:00,15:00:30,17:04:00,18:34:00,asti
"6 gennaio 2025, lunedì",6:35:00,8:05:00,12:47:30,15:01:15,17:05:00,18:35:00,asti
"7 gennaio 2025, martedì",6:35:00,8:05:00,12:48:00,15:02:00,17:07:00,18:37:00,asti
"8 gennaio 2025, mercoledì",6:35:00,8:05:00,12:49:00,15:03:30,17:08:00,18:38:00,asti
"9 gennaio 2025, giovedì",6:34:00,8:04:00,12:48:30,15:03:15,17:09:00,18:39:00,asti
"10 gennaio 2025, venerdì",6:34:00,8:04:00,12:49:30,15:04:45,17:10:00,18:40:00,asti
"11 gennaio 2025, sabato",6:34:00,8:04:00,12:50:00,15:05:30,17:11:00,18:41:00,asti
"12 gennaio 2025, domenica",6:33:00,8:03:00,12:50:00,15:06:00,17:12:00,18:42:00,asti
"13 gennaio 2025, lunedì",6:33:00,8:03:00,12:50:30,15:06:45,17:14:00,18:44:00,asti
"14 gennaio 2025, martedì",6:32:00,8:02:00,12:50:30,15:07:15,17:15:00,18:45:00,asti
"15 gennaio 2025, mercoledì",6:32:00,8:02:00,12:51:30,15:08:45,17:16:00,18:46:00,asti
"16 gennaio 2025, giovedì",6:31:00,8:01:00,12:51:30,15:09:15,17:17:00,18:47:00,asti
"17 gennaio 2025, venerdì",6:30:00,8:00:00,12:51:30,15:09:45,17:19:00,18:49:00,asti
"18 gennaio 2025, sabato",6:30:00,8:00:00,12:52:30,15:11:15,17:20:00,18:50:00,asti
"19 gennaio 2025, domenica",6:29:00,7:59:00,12:52:30,15:11:45,17:21:00,18:51:00,asti
"20 gennaio 2025, lunedì",6:28:00,7:58:00,12:52:30,15:12:15,17:23:00,18:53:00,asti
"21 gennaio 2025, martedì",6:28:00,7:58:00,12:53:30,15:13:45,17:24:00,18:54:00,asti
"22 gennaio 2025, mercoledì",6:27:00,7:57:00,12:53:30,15:14:15,17:25:00,18:55:00,asti
"23 gennaio 2025, giovedì",6:26:00,7:56:00,12:53:30,15:14:45,17:27:00,18:57:00,asti
"24 gennaio 2025, venerdì",6:25:00,7:55:00,12:53:30,15:15:15,17:28:00,18:58:00,asti
"25 gennaio 2025, sabato",6:24:00,7:54:00,12:54:00,15:16:30,17:29:00,18:59:00,asti
"26 gennaio 2025, domenica",6:23:00,7:53:00,12:54:00,15:17:00,17:31:00,19:01:00,asti
"27 gennaio 2025, lunedì",6:22:00,7:52:00,12:54:00,15:17:30,17:32:00,19:02:00,asti
"28 gennaio 2025, martedì",6:21:00,7:51:00,12:54:30,15:18:45,17:34:00,19:04:00,asti
"29 gennaio 2025, mercoledì",6:20:00,7:50:00,12:54:30,15:19:15,17:35:00,19:05:00,asti
"30 gennaio 2025, giovedì",6:19:00,7:49:00,12:55:00,15:20:30,17:36:00,19:06:00,asti
"31 gennaio 2025, venerdì",6:18:00,7:48:00,12:55:00,15:21:00,17:38:00,19:08:00,asti
"1 febbraio 2025, sabato",6:17:00,7:47:00,12:55:30,15:22:15,17:39:00,19:09:00,asti
"2 febbraio 2025, domenica",6:16:00,7:46:00,12:55:30,15:22:45,17:41:00,19:11:00,asti
"3 febbraio 2025, lunedì",6:14:00,7:44:00,12:55:00,15:23:00,17:42:00,19:12:00,asti
"4 febbraio 2025, martedì",6:13:00,7:43:00,12:55:30,15:24:15,17:43:00,19:13:00,asti
"5 febbraio 2025, mercoledì",6:12:00,7:42:00,12:55:30,15:24:45,17:45:00,19:15:00,asti
"6 febbraio 2025, giovedì",6:11:00,7:41:00,12:56:00,15:26:00,17:46:00,19:16:00,asti
"7 febbraio 2025, venerdì",6:09:00,7:39:00,12:55:30,15:26:15,17:48:00,19:18:00,asti
"8 febbraio 2025, sabato",6:08:00,7:38:00,12:56:00,15:27:30,17:49:00,19:19:00,asti
"9 febbraio 2025, domenica",6:07:00,7:37:00,12:56:00,15:28:00,17:51:00,19:21:00,asti
"10 febbraio 2025, lunedì",6:05:00,7:35:00,12:55:30,15:28:15,17:52:00,19:22:00,asti
"11 febbraio 2025, martedì",6:04:00,7:34:00,12:56:00,15:29:30,17:53:00,19:23:00,asti
"12 febbraio 2025, mercoledì",6:02:00,7:32:00,12:55:30,15:29:45,17:55:00,19:25:00,asti
"13 febbraio 2025, giovedì",6:01:00,7:31:00,12:56:00,15:31:00,17:56:00,19:26:00,asti
"14 febbraio 2025, venerdì",6:00:00,7:30:00,12:56:30,15:32:15,17:58:00,19:28:00,asti
"15 febbraio 2025, sabato",5:58:00,7:28:00,12:56:00,15:32:30,17:59:00,19:29:00,asti
"16 febbraio 2025, domenica",5:57:00,7:27:00,12:56:30,15:33:45,18:01:00,19:31:00,asti
"17 febbraio 2025, lunedì",5:55:00,7:25:00,12:55:30,15:33:15,18:02:00,19:32:00,asti
"18 febbraio 2025, martedì",5:53:00,7:23:00,12:55:00,15:33:30,18:03:00,19:33:00,asti
"19 febbraio 2025, mercoledì",5:52:00,7:22:00,12:55:30,15:34:45,18:05:00,19:35:00,asti
"20 febbraio 2025, giovedì",5:50:00,7:20:00,12:55:00,15:35:00,18:06:00,19:36:00,asti
"21 febbraio 2025, venerdì",5:49:00,7:19:00,12:55:30,15:36:15,18:07:00,19:37:00,asti
"22 febbraio 2025, sabato",5:47:00,7:17:00,12:55:00,15:36:30,18:09:00,19:39:00,asti
"23 febbraio 2025, domenica",5:45:00,7:15:00,12:54:30,15:36:45,18:10:00,19:40:00,asti
"24 febbraio 2025, lunedì",5:44:00,7:14:00,12:55:00,15:38:00,18:12:00,19:42:00,asti
"25 febbraio 2025, martedì",5:42:00,7:12:00,12:54:30,15:38:15,18:13:00,19:43:00,asti
"26 febbraio 2025, mercoledì",5:40:00,7:10:00,12:54:30,15:39:15,18:14:00,19:44:00,asti
"27 febbraio 2025, giovedì",5:39:00,7:09:00,12:55:00,15:40:30,18:16:00,19:46:00,asti
"28 febbraio 2025, venerdì",5:37:00,7:07:00,12:54:30,15:40:45,18:17:00,19:47:00,asti
"1 marzo 2025, sabato",5:35:00,7:05:00,12:54:00,15:41:00,18:18:00,19:48:00,asti
"2 marzo 2025, domenica",5:33:00,7:03:00,12:53:30,15:41:15,18:20:00,19:50:00,asti
"3 marzo 2025, lunedì",5:32:00,7:02:00,12:54:00,15:42:30,18:21:00,19:51:00,asti
"4 marzo 2025, martedì",5:30:00,7:00:00,12:53:30,15:42:45,18:22:00,19:52:00,asti
"5 marzo 2025, mercoledì",5:28:00,6:58:00,12:53:00,15:43:00,18:24:00,19:54:00,asti
"6 marzo 2025, giovedì",5:26:00,6:56:00,12:52:30,15:43:15,18:25:00,19:55:00,asti
"7 marzo 2025, venerdì",5:25:00,6:55:00,12:53:00,15:44:30,18:26:00,19:56:00,asti
"8 marzo 2025, sabato",5:23:00,6:53:00,12:53:00,15:45:30,18:28:00,19:58:00,asti
"9 marzo 2025, domenica",5:21:00,6:51:00,12:52:30,15:45:45,18:29:00,19:59:00,asti
"10 marzo 2025, lunedì",5:19:00,6:49:00,12:52:00,15:46:00,18:30:00,20:00:00,asti
"11 marzo 2025, martedì",5:17:00,6:47:00,12:51:30,15:46:15,18:32:00,20:02:00,asti
"12 marzo 2025, mercoledì",5:15:00,6:45:00,12:51:00,15:46:30,18:33:00,20:03:00,asti
"13 marzo 2025, giovedì",5:14:00,6:44:00,12:51:30,15:47:45,18:34:00,20:04:00,asti
"14 marzo 2025, venerdì",5:12:00,6:42:00,12:51:00,15:48:00,18:36:00,20:06:00,asti
"15 marzo 2025, sabato",5:10:00,6:40:00,12:50:30,15:48:15,18:37:00,20:07:00,asti
"16 marzo 2025, domenica",5:08:00,6:38:00,12:50:30,15:49:15,18:38:00,20:08:00,asti
"17 marzo 2025, lunedì",5:06:00,6:36:00,12:50:00,15:49:30,18:39:00,20:09:00,asti
"18 marzo 2025, martedì",5:04:00,6:34:00,12:49:30,15:49:45,18:41:00,20:11:00,asti
"19 marzo 2025, mercoledì",5:03:00,6:33:00,12:50:00,15:51:00,18:42:00,20:12:00,asti
"20 marzo 2025, giovedì",5:01:00,6:31:00,12:49:30,15:51:15,18:43:00,20:13:00,asti
"21 marzo 2025, venerdì",4:59:00,6:29:00,12:49:00,15:51:30,18:45:00,20:15:00,asti
"22 marzo 2025, sabato",4:57:00,6:27:00,12:48:30,15:51:45,18:46:00,20:16:00,asti
"23 marzo 2025, domenica",4:55:00,6:25:00,12:48:30,15:52:45,18:47:00,20:17:00,asti
"24 marzo 2025, lunedì",4:53:00,6:23:00,12:48:00,15:53:00,18:48:00,20:18:00,asti
"25 marzo 2025, martedì",4:51:00,6:21:00,12:47:30,15:53:15,18:50:00,20:20:00,asti
"26 marzo 2025, mercoledì",4:49:00,6:19:00,12:47:00,15:53:30,18:51:00,20:21:00,asti
"27 marzo 2025, giovedì",4:48:00,6:18:00,12:47:30,15:54:45,18:52:00,20:22:00,asti
"28 marzo 2025, venerdì",4:46:00,6:16:00,12:47:00,15:55:00,18:53:00,20:23:00,asti
"29 marzo 2025, sabato",4:44:00,6:14:00,12:46:30,15:55:15,18:55:00,20:25:00,asti
"30 marzo 2025, domenica",5:42:00,7:12:00,13:46:00,16:55:30,19:56:00,21:26:00,asti
"31 marzo 2025, lunedì",5:40:00,7:10:00,13:46:00,16:56:30,19:57:00,21:27:00,asti
"1 aprile 2025, martedì",5:38:00,7:08:00,13:45:30,16:56:45,19:58:00,21:28:00,asti
"2 aprile 2025, mercoledì",5:36:00,7:06:00,13:45:00,16:57:00,20:00:00,21:30:00,asti
"3 aprile 2025, giovedì",5:35:00,7:05:00,13:45:30,16:58:15,20:01:00,21:31:00,asti
"4 aprile 2025, venerdì",5:33:00,7:03:00,13:45:00,16:58:30,20:02:00,21:32:00,asti
"5 aprile 2025, sabato",5:31:00,7:01:00,13:44:30,16:58:45,20:03:00,21:33:00,asti
"6 aprile 2025, domenica",5:29:00,6:59:00,13:44:00,16:59:00,20:05:00,21:35:00,asti
"7 aprile 2025, lunedì",5:27:00,6:57:00,13:43:30,16:59:15,20:06:00,21:36:00,asti
"8 aprile 2025, martedì",5:26:00,6:56:00,13:44:00,17:00:30,20:07:00,21:37:00,asti
"9 aprile 2025, mercoledì",5:24:00,6:54:00,13:43:30,17:00:45,20:09:00,21:39:00,asti
"10 aprile 2025, giovedì",5:22:00,6:52:00,13:43:00,17:01:00,20:10:00,21:40:00,asti
"11 aprile 2025, venerdì",5:20:00,6:50:00,13:42:30,17:01:15,20:11:00,21:41:00,asti
"12 aprile 2025, sabato",5:18:00,6:48:00,13:42:00,17:01:30,20:12:00,21:42:00,asti
"13 aprile 2025, domenica",5:17:00,6:47:00,13:42:30,17:02:45,20:14:00,21:44:00,asti
"14 aprile 2025, lunedì",5:15:00,6:45:00,13:42:00,17:03:00,20:15:00,21:45:00,asti
"15 aprile 2025, martedì",5:13:00,6:43:00,13:41:30,17:03:15,20:16:00,21:46:00,asti
"16 aprile 2025, mercoledì",5:11:00,6:41:00,13:41:00,17:03:30,20:17:00,21:47:00,asti
"17 aprile 2025, giovedì",5:10:00,6:40:00,13:41:30,17:04:45,20:19:00,21:49:00,asti
"18 aprile 2025, venerdì",5:08:00,6:38:00,13:41:00,17:05:00,20:20:00,21:50:00,asti
"19 aprile 2025, sabato",5:06:00,6:36:00,13:40:30,17:05:15,20:21:00,21:51:00,asti
